23	51
23	54
23	65
23	89
23	91
23	93
23	111
23	114
23	123
24	6
24	7
24	9
24	12
24	15
24	30
24	42
24	84
24	85
24	92
24	94
24	97
24	99
24	110
24	117
24	127
25	7
25	11
25	19
25	49
25	56
25	60
25	74
25	76
25	81
25	103
25	110
25	116
25	118
25	121
25	122
25	126
26	7
26	10
26	15
26	30
26	31
26	36
26	38
26	52
26	69
26	73
26	75
26	87
26	93
26	99
26	119
26	125
27	5
27	17
27	23
27	32
27	37
27	54
27	56
27	59
27	60
27	67
27	73
27	77
27	78
27	100
27	103
27	118
28	19
28	20
28	23
28	34
28	45
28	51
28	67
28	70
28	71
28	73
28	82
28	84
28	102
28	116
28	119
28	127
29	2
29	11
29	12
29	15
29	22
29	32
29	35
29	42
29	63
29	71
29	82
29	84
29	92
29	106
29	116
29	127
30	1
30	24
30	26
30	31
30	52
30	59
30	66
30	68
30	69
30	86
30	95
30	106
30	114
30	123
30	125
30	126
31	1
31	6
31	13
31	18
31	26
31	30
31	50
31	51
31	73
31	78
31	88
31	94
31	97
31	122
31	125
31	127
32	5
32	7
32	27
32	29
32	43
32	51
32	53
32	59
32	64
32	67
32	86
32	100
32	104
32	111
32	117
32	122
33	9
33	12
33	15
33	18
33	37
33	42
33	43
33	47
33	49
33	53
33	66
33	68
33	117
33	120
33	125
33	128
34	7
34	16
34	28
34	39
34	40
34	43
34	65
34	72
34	78
34	96
34	105
34	108
34	110
34	116
34	121
34	124
35	29
35	40
35	50
35	58
35	67
35	76
35	81
35	83
35	88
35	89
35	92
35	101
35	102
35	106
35	108
35	127
36	3
36	16
36	26
36	47
36	65
36	68
36	69
36	78
36	80
36	84
36	92
36	95
36	99
36	105
36	107
36	123
37	11
37	12
37	14
37	27
37	33
37	57
37	81
37	91
37	93
37	102
37	103
37	108
37	109
37	112
37	118
37	124
38	8
38	16
38	26
38	41
38	43
38	46
38	48
38	62
38	71
38	74
38	93
38	96
38	121
38	122
38	126
38	127
39	2
39	7
39	11
39	14
39	34
39	46
39	48
39	54
39	55
39	68
39	69
39	72
39	90
39	96
39	98
39	122
40	11
40	34
40	35
40	41
40	43
40	56
40	60
40	62
40	63
40	74
40	81
40	88
40	105
40	108
40	120
40	126
41	7
41	38
41	40
41	47
41	48
41	62
41	67
41	70
41	75
41	76
41	98
41	108
41	109
41	114
41	122
41	126
42	9
42	19
42	22
42	23
42	24
42	29
42	33
42	55
42	72
42	77
42	83
42	85
42	88
42	101
42	102
42	121
43	11
43	32
43	33
43	34
43	38
43	40
43	57
43	79
43	81
43	96
43	107
43	108
43	109
43	110
43	111
43	123
44	4
44	8
44	18
44	19
44	20
44	60
44	61
44	72
44	87
44	89
44	91
44	100
44	103
44	108
44	110
44	113
45	20
45	22
45	28
45	65
45	77
45	80
45	85
45	88
45	94
45	95
45	96
45	97
45	103
45	106
45	123
45	127
46	6
46	10
46	14
46	38
46	39
46	72
46	73
46	79
46	82
46	105
46	109
46	112
46	113
46	119
46	122
46	126
47	1
47	5
47	9
47	33
47	36
47	41
47	49
47	59
47	79
47	80
47	88
47	97
47	99
47	111
47	123
47	125
48	4
48	8
48	14
48	23
48	38
48	39
48	41
48	57
48	68
48	74
48	96
48	109
48	121
48	122
48	127
48	128
49	3
49	6
49	25
49	33
49	47
49	53
49	61
49	68
49	75
49	86
49	94
49	98
49	99
49	101
49	105
49	117
50	4
50	11
50	20
50	22
50	31
50	35
50	58
50	70
50	90
50	92
50	100
50	106
50	112
50	116
50	122
50	128
51	1
51	3
51	10
51	23
51	28
51	31
51	32
51	56
51	62
51	84
51	104
51	106
51	107
51	111
51	113
51	115
52	10
52	12
52	13
52	15
52	26
52	30
52	69
52	75
52	85
52	89
52	91
52	94
52	96
52	97
52	104
52	117
53	3
53	6
53	9
53	32
53	33
53	49
53	57
53	66
53	68
53	69
53	78
53	81
53	83
53	84
53	99
53	100
54	10
54	17
54	23
54	27
54	39
54	57
54	59
54	64
54	66
54	67
54	69
54	91
54	98
54	104
54	111
54	124
55	1
55	8
55	39
55	42
55	62
55	65
55	76
55	77
55	83
55	90
55	101
55	102
55	112
55	114
55	116
55	128
56	4
56	7
56	14
56	25
56	27
56	40
56	51
56	65
56	72
56	73
56	74
56	93
56	105
56	118
56	122
56	125
57	7
57	20
57	37
57	43
57	48
57	53
57	54
57	69
57	72
57	81
57	93
57	95
57	98
57	100
57	108
57	118
58	14
58	21
58	22
58	35
58	50
58	61
58	82
58	85
58	92
58	109
58	116
58	118
58	120
58	125
58	127
58	128
59	4
59	5
59	22
59	27
59	30
59	32
59	47
59	54
59	63
59	68
59	79
59	86
59	89
59	102
59	107
59	110
60	3
60	4
60	6
60	21
60	25
60	27
60	40
60	44
60	83
60	87
60	93
60	104
60	110
60	113
60	115
60	118
61	1
61	9
61	12
61	16
61	21
61	44
61	49
61	58
61	63
61	73
61	75
61	78
61	93
61	94
61	100
61	123
62	3
62	5
62	16
62	38
62	40
62	41
62	51
62	55
62	67
62	86
62	91
62	100
62	110
62	113
62	114
62	116
63	3
63	5
63	17
63	21
63	29
63	40
63	59
63	61
63	64
63	74
63	89
63	91
63	92
63	99
63	103
63	115
64	2
64	12
64	13
64	22
64	32
64	54
64	63
64	86
64	87
64	89
64	91
64	101
64	104
64	107
64	115
64	121
65	8
65	23
65	34
65	36
65	45
65	55
65	56
65	71
65	74
65	82
65	83
65	88
65	90
65	101
65	102
65	124
66	5
66	9
66	12
66	15
66	16
66	20
66	30
66	33
66	53
66	54
66	68
66	69
66	87
66	88
66	117
66	126
67	10
67	21
67	27
67	28
67	32
67	35
67	41
67	54
67	62
67	72
67	77
67	86
67	87
67	92
67	110
67	115
68	6
68	13
68	30
68	33
68	36
68	39
68	48
68	49
68	53
68	59
68	66
68	74
68	117
68	118
68	121
68	125
69	1
69	4
69	13
69	26
69	30
69	36
69	39
69	52
69	53
69	54
69	57
69	66
69	79
69	80
69	97
69	128
70	2
70	3
70	28
70	41
70	50
70	71
70	83
70	87
70	90
70	91
70	93
70	101
70	106
70	108
70	119
70	128
71	20
71	28
71	29
71	38
71	65
71	70
71	78
71	86
71	89
71	93
71	95
71	106
71	117
71	119
71	120
71	127
72	34
72	39
72	42
72	44
72	46
72	56
72	57
72	67
72	73
72	76
72	79
72	105
72	112
72	120
72	121
72	125
73	1
73	12
73	13
73	26
73	27
73	28
73	31
73	46
73	56
73	61
73	72
73	75
73	80
73	84
73	115
73	123
74	14
74	17
74	25
74	38
74	40
74	48
74	56
74	63
74	65
74	68
74	76
74	81
74	106
74	112
74	124
74	125
75	5
75	6
75	12
75	13
75	26
75	41
75	49
75	52
75	61
75	73
75	82
75	89
75	92
75	97
75	117
75	126
76	14
76	25
76	35
76	41
76	55
76	72
76	74
76	79
76	80
76	93
76	96
76	102
76	106
76	112
76	123
76	124
77	8
77	14
77	19
77	27
77	42
77	45
77	55
77	67
77	82
77	97
77	101
77	102
77	106
77	119
77	124
77	126
78	9
78	11
78	27
78	31
78	34
78	36
78	53
78	61
78	71
78	80
78	87
78	94
78	97
78	115
78	117
78	125
79	11
79	43
79	46
79	47
79	59
79	69
79	72
79	76
79	81
79	94
79	98
79	101
79	114
79	118
79	124
79	126
80	7
80	10
80	12
80	15
80	36
80	45
80	47
80	69
80	73
80	76
80	78
80	96
80	99
80	101
80	123
80	125
81	25
81	35
81	37
81	40
81	43
81	53
81	57
81	74
81	79
81	93
81	96
81	102
81	111
81	117
81	124
81	127
82	28
82	29
82	46
82	58
82	65
82	75
82	77
82	92
82	94
82	95
82	102
82	112
82	113
82	120
82	121
82	128
83	2
83	7
83	35
83	42
83	53
83	55
83	60
83	65
83	70
83	85
83	96
83	112
83	116
83	117
83	119
83	127
84	1
84	8
84	13
84	16
84	24
84	28
84	29
84	36
84	51
84	53
84	73
84	98
84	99
84	116
84	117
84	123
85	2
85	24
85	42
85	45
85	52
85	58
85	83
85	90
85	92
85	97
85	99
85	104
85	108
85	119
85	127
85	128
86	5
86	8
86	18
86	30
86	32
86	49
86	59
86	62
86	64
86	67
86	71
86	99
86	100
86	114
86	115
86	116
87	12
87	26
87	44
87	60
87	64
87	66
87	67
87	70
87	78
87	91
87	100
87	107
87	110
87	111
87	113
87	128
88	19
88	20
88	22
88	31
88	35
88	40
88	42
88	45
88	47
88	65
88	66
88	98
88	102
88	109
88	120
88	127
89	4
89	10
89	17
89	22
89	23
89	35
89	44
89	52
89	59
89	63
89	64
89	71
89	75
89	100
89	110
89	128
90	2
90	8
90	13
90	18
90	19
90	20
90	39
90	50
90	55
90	65
90	70
90	85
90	91
90	103
90	104
90	119
91	1
91	3
91	18
91	23
91	37
91	44
91	52
91	54
91	62
91	63
91	64
91	70
91	87
91	90
91	103
91	122
92	2
92	19
92	24
92	29
92	35
92	36
92	50
92	58
92	63
92	67
92	75
92	82
92	85
92	95
92	109
92	120
93	23
93	26
93	37
93	38
93	56
93	57
93	60
93	61
93	70
93	71
93	76
93	81
93	96
93	105
93	109
93	122
94	12
94	15
94	16
94	24
94	31
94	45
94	49
94	52
94	61
94	78
94	79
94	82
94	105
94	113
94	123
94	126
95	16
95	19
95	20
95	30
95	36
95	45
95	57
95	71
95	82
95	92
95	101
95	113
95	115
95	119
95	120
95	128
96	9
96	34
96	38
96	39
96	43
96	45
96	48
96	52
96	76
96	80
96	81
96	83
96	93
96	108
96	120
96	126
97	1
97	4
97	9
97	16
97	20
97	21
97	24
97	31
97	45
97	47
97	52
97	69
97	75
97	77
97	78
97	85
98	6
98	11
98	20
98	39
98	41
98	49
98	54
98	57
98	79
98	84
98	88
98	108
98	109
98	118
98	121
98	124
99	6
99	16
99	17
99	19
99	24
99	26
99	36
99	47
99	49
99	53
99	63
99	80
99	84
99	85
99	86
99	107
100	13
100	18
100	27
100	32
100	44
100	50
100	53
100	57
100	61
100	62
100	86
100	87
100	89
100	103
100	111
100	125
101	19
101	35
101	42
101	49
101	55
101	64
101	65
101	70
101	77
101	79
101	80
101	95
101	107
101	108
101	119
101	120
102	16
102	22
102	28
102	35
102	37
102	42
102	55
102	59
102	65
102	76
102	77
102	81
102	82
102	88
102	113
102	116
103	4
103	18
103	25
103	27
103	37
103	44
103	45
103	63
103	90
103	91
103	100
103	104
103	105
103	113
103	114
103	119
104	3
104	6
104	13
104	15
104	21
104	32
104	51
104	52
104	54
104	60
104	64
104	85
104	90
104	103
104	107
104	114
105	7
105	11
105	12
105	34
105	36
105	40
105	46
105	49
105	56
105	72
105	93
105	94
105	103
105	108
105	116
105	121
106	8
106	19
106	21
106	22
106	29
106	30
106	35
106	45
106	50
106	51
106	70
106	71
106	74
106	76
106	77
106	111
107	4
107	14
107	18
107	36
107	43
107	51
107	59
107	64
107	87
107	99
107	101
107	104
107	111
107	112
107	113
107	114
108	34
108	35
108	37
108	40
108	41
108	43
108	44
108	57
108	70
108	85
108	96
108	98
108	101
108	105
108	109
108	125
109	37
109	41
109	43
109	46
109	48
109	58
109	88
109	92
109	93
109	98
109	108
109	112
109	113
109	114
109	124
109	127
110	10
110	21
110	22
110	24
110	25
110	34
110	43
110	44
110	59
110	60
110	62
110	67
110	87
110	89
110	114
110	120
111	9
111	10
111	21
111	23
111	32
111	43
111	47
111	51
111	54
111	81
111	87
111	100
111	106
111	107
111	115
111	126
112	7
112	14
112	18
112	37
112	46
112	50
112	55
112	72
112	74
112	76
112	82
112	83
112	107
112	109
112	118
112	126
113	5
113	17
113	18
113	44
113	46
113	51
113	60
113	62
113	82
113	87
113	94
113	95
113	102
113	103
113	107
113	109
114	2
114	5
114	17
114	18
114	23
114	30
114	41
114	55
114	62
114	79
114	86
114	103
114	104
114	107
114	109
114	110
115	1
115	4
115	5
115	10
115	12
115	51
115	60
115	63
115	64
115	67
115	73
115	78
115	86
115	95
115	111
115	123
116	2
116	8
116	25
116	28
116	29
116	34
116	50
116	55
116	58
116	62
116	83
116	84
116	86
116	102
116	105
116	128
117	1
117	7
117	24
117	32
117	33
117	49
117	52
117	66
117	68
117	71
117	75
117	78
117	81
117	83
117	84
117	124
118	15
118	17
118	25
118	27
118	37
118	56
118	57
118	58
118	60
118	68
118	79
118	98
118	112
118	121
118	122
118	124
119	17
119	26
119	28
119	46
119	70
119	71
119	77
119	83
119	85
119	90
119	95
119	101
119	103
119	121
119	124
119	128
120	2
120	8
120	11
120	22
120	33
120	40
120	58
120	71
120	72
120	82
120	88
120	92
120	95
120	96
120	101
120	110
121	11
121	13
121	14
121	25
121	34
121	38
121	42
121	48
121	64
121	68
121	72
121	82
121	98
121	105
121	118
121	119
122	1
122	3
122	25
122	31
122	32
122	38
122	39
122	41
122	46
122	48
122	50
122	56
122	91
122	93
122	118
122	124
123	13
123	14
123	23
123	30
123	36
123	43
123	45
123	47
123	61
123	73
123	76
123	80
123	84
123	94
123	115
123	125
124	13
124	34
124	37
124	54
124	65
124	74
124	76
124	77
124	79
124	81
124	98
124	109
124	117
124	118
124	119
124	122
125	16
125	26
125	30
125	31
125	33
125	47
125	56
125	58
125	68
125	72
125	74
125	78
125	80
125	100
125	108
125	123
126	7
126	11
126	25
126	30
126	38
126	40
126	41
126	46
126	66
126	75
126	77
126	79
126	94
126	96
126	111
126	112
127	20
127	24
127	28
127	29
127	31
127	35
127	38
127	45
127	48
127	58
127	71
127	81
127	83
127	85
127	88
127	109
128	17
128	20
128	33
128	48
128	50
128	55
128	58
128	69
128	70
128	82
128	85
128	87
128	89
128	95
128	116
128	119
